"delivery_id";"letter_id";"warehouse_id";"delivery_status";"send_date";"delivery_date"
"4131";"4131";"133";"доставлен";"2024-12-23";"2024-12-24"
"4132";"4132";"55";"доставлен";"2024-12-31";"2024-12-31"
"4133";"4133";"134";"сборка";NULL;NULL
"4134";"4134";"107";"доставляется";"2024-12-18";NULL
"4135";"4135";"8";"сборка";NULL;NULL
"4136";"4136";"138";"доставлен";"2024-12-11";"2024-12-14"
"4137";"4137";"30";"доставлен";"2024-12-14";"2024-12-20"
"4138";"4138";"53";"доставляется";"2024-12-04";NULL
"4139";"4139";"93";"отменен";NULL;NULL
"4140";"4140";"65";"доставляется";"2024-12-24";NULL
"4141";"4141";"128";"отменен";NULL;NULL
"4142";"4142";"112";"доставлен";"2024-12-03";"2024-12-10"
"4143";"4143";"24";"доставляется";"2024-12-04";NULL
"4144";"4144";"12";"доставлен";"2024-12-27";"2024-12-29"
"4145";"4145";"51";"отменен";NULL;NULL
"4146";"4146";"107";"сборка";NULL;NULL
"4147";"4147";"122";"сборка";NULL;NULL
"4148";"4148";"3";"доставляется";"2024-12-20";NULL
"4149";"4149";"21";"доставлен";"2024-12-27";"2024-12-31"
"4150";"4150";"44";"доставляется";"2024-12-23";NULL
"4151";"4151";"31";"доставляется";"2024-12-28";NULL
"4152";"4152";"38";"доставляется";"2024-12-04";NULL
"4153";"4153";"79";"доставляется";"2024-12-03";NULL
"4154";"4154";"16";"сборка";NULL;NULL
"4155";"4155";"73";"доставляется";"2024-12-19";NULL
"4156";"4156";"85";"доставляется";"2024-12-30";NULL
"4157";"4157";"143";"сборка";NULL;NULL
"4158";"4158";"17";"доставляется";"2024-12-02";NULL
"4159";"4159";"143";"доставлен";"2024-12-20";"2024-12-21"
"4160";"4160";"74";"доставлен";"2024-12-07";"2024-12-08"
"4161";"4161";"51";"отменен";NULL;NULL
"4162";"4162";"98";"сборка";NULL;NULL
"4163";"4163";"16";"доставлен";"2024-12-06";"2024-12-11"
"4164";"4164";"63";"доставляется";"2024-12-09";NULL
"4165";"4165";"136";"сборка";NULL;NULL
"4166";"4166";"127";"доставлен";"2024-12-22";"2024-12-23"
"4167";"4167";"124";"сборка";NULL;NULL
"4168";"4168";"100";"сборка";NULL;NULL
"4169";"4169";"95";"сборка";NULL;NULL
"4170";"4170";"125";"доставляется";"2024-12-20";NULL
"4171";"4171";"23";"доставлен";"2024-12-01";"2024-12-03"
"4172";"4172";"145";"доставляется";"2024-12-15";NULL
"4173";"4173";"61";"сборка";NULL;NULL
"4174";"4174";"122";"доставлен";"2024-12-18";"2024-12-26"
"4175";"4175";"149";"сборка";NULL;NULL
"4176";"4176";"134";"доставлен";"2024-12-11";"2024-12-15"
"4177";"4177";"58";"доставляется";"2024-12-24";NULL
"4178";"4178";"140";"доставлен";"2024-12-07";"2024-12-13"
"4179";"4179";"98";"доставлен";"2024-12-01";"2024-12-03"
"4180";"4180";"15";"доставляется";"2024-12-01";NULL
"4181";"4181";"62";"доставляется";"2024-12-08";NULL
"4182";"4182";"67";"доставляется";"2024-12-23";NULL
"4183";"4183";"75";"сборка";NULL;NULL
"4184";"4184";"111";"сборка";NULL;NULL
"4185";"4185";"25";"доставлен";"2024-12-03";"2024-12-11"
"4186";"4186";"86";"сборка";NULL;NULL
"4187";"4187";"100";"сборка";NULL;NULL
"4188";"4188";"121";"сборка";NULL;NULL
"4189";"4189";"62";"доставлен";"2024-12-02";"2024-12-10"
"4190";"4190";"96";"сборка";NULL;NULL
"4191";"4191";"15";"доставлен";"2024-12-28";"2024-12-30"
"4192";"4192";"33";"доставлен";"2024-12-26";"2024-12-27"
"4193";"4193";"84";"сборка";NULL;NULL
"4194";"4194";"37";"сборка";NULL;NULL
"4195";"4195";"119";"доставляется";"2024-12-20";NULL
"4196";"4196";"20";"доставляется";"2024-12-13";NULL
"4197";"4197";"83";"сборка";NULL;NULL
"4198";"4198";"93";"сборка";NULL;NULL
"4199";"4199";"72";"доставлен";"2024-12-01";"2024-12-03"
"4200";"4200";"70";"доставлен";"2024-12-12";"2024-12-19"
"4201";"4201";"97";"доставлен";"2024-12-04";"2024-12-06"
"4202";"4202";"4";"доставлен";"2024-12-10";"2024-12-15"
"4203";"4203";"14";"доставлен";"2024-12-20";"2024-12-24"
"4204";"4204";"8";"сборка";NULL;NULL
"4205";"4205";"149";"сборка";NULL;NULL
"4206";"4206";"97";"доставляется";"2024-12-18";NULL
"4207";"4207";"57";"отменен";NULL;NULL
"4208";"4208";"68";"сборка";NULL;NULL
"4209";"4209";"77";"доставляется";"2024-12-13";NULL
"4210";"4210";"133";"доставлен";"2024-12-24";"2024-12-29"
"4211";"4211";"128";"сборка";NULL;NULL
"4212";"4212";"134";"доставлен";"2024-12-01";"2024-12-03"
"4213";"4213";"45";"сборка";NULL;NULL
"4214";"4214";"27";"доставлен";"2024-12-25";"2024-12-31"
"4215";"4215";"40";"доставляется";"2024-12-31";NULL
"4216";"4216";"72";"сборка";NULL;NULL
"4217";"4217";"113";"доставлен";"2024-12-13";"2024-12-17"
"4218";"4218";"55";"сборка";NULL;NULL
"4219";"4219";"94";"доставлен";"2024-12-31";"2024-12-31"
"4220";"4220";"86";"доставлен";"2024-12-03";"2024-12-10"
"4221";"4221";"104";"доставляется";"2024-12-13";NULL
"4222";"4222";"9";"доставлен";"2024-12-06";"2024-12-11"
"4223";"4223";"110";"доставляется";"2024-12-13";NULL
"4224";"4224";"137";"доставляется";"2024-12-05";NULL
"4225";"4225";"93";"доставляется";"2024-12-15";NULL
"4226";"4226";"34";"доставляется";"2024-12-20";NULL
"4227";"4227";"70";"доставлен";"2024-12-29";"2024-12-31"
"4228";"4228";"131";"доставлен";"2024-12-21";"2024-12-27"
"4229";"4229";"52";"доставлен";"2024-12-25";"2024-12-26"
"4230";"4230";"71";"сборка";NULL;NULL
"4231";"4231";"136";"сборка";NULL;NULL
"4232";"4232";"50";"сборка";NULL;NULL
"4233";"4233";"148";"доставляется";"2024-12-25";NULL
"4234";"4234";"48";"сборка";NULL;NULL
"4235";"4235";"24";"доставлен";"2024-12-11";"2024-12-12"
"4236";"4236";"131";"доставляется";"2024-12-15";NULL
"4237";"4237";"39";"доставлен";"2024-12-05";"2024-12-06"
"4238";"4238";"22";"доставляется";"2024-12-05";NULL
"4239";"4239";"95";"доставлен";"2024-12-25";"2024-12-31"
"4240";"4240";"38";"сборка";NULL;NULL
"4241";"4241";"143";"доставлен";"2024-12-27";"2024-12-29"
"4242";"4242";"114";"доставляется";"2024-12-18";NULL
"4243";"4243";"30";"доставляется";"2024-12-27";NULL
"4244";"4244";"131";"доставлен";"2024-12-21";"2024-12-22"
"4245";"4245";"81";"сборка";NULL;NULL
"4246";"4246";"11";"сборка";NULL;NULL
"4247";"4247";"31";"доставляется";"2024-12-16";NULL
"4248";"4248";"36";"сборка";NULL;NULL
"4249";"4249";"8";"доставлен";"2024-12-20";"2024-12-28"
"4250";"4250";"38";"сборка";NULL;NULL
"4251";"4251";"140";"доставлен";"2024-12-26";"2024-12-29"
"4252";"4252";"34";"доставляется";"2024-12-25";NULL
"4253";"4253";"18";"доставляется";"2024-12-09";NULL
"4254";"4254";"33";"доставляется";"2024-12-13";NULL
"4255";"4255";"140";"доставлен";"2024-12-06";"2024-12-08"
"4256";"4256";"122";"доставляется";"2024-12-12";NULL
"4257";"4257";"34";"доставляется";"2024-12-03";NULL
"4258";"4258";"138";"доставляется";"2024-12-29";NULL
"4259";"4259";"112";"доставляется";"2024-12-30";NULL
"4260";"4260";"80";"сборка";NULL;NULL
"4261";"4261";"51";"доставляется";"2024-12-16";NULL
"4262";"4262";"126";"доставлен";"2024-12-27";"2024-12-31"
"4263";"4263";"103";"сборка";NULL;NULL
"4264";"4264";"128";"сборка";NULL;NULL
"4265";"4265";"37";"доставлен";"2024-12-10";"2024-12-18"
"4266";"4266";"135";"доставляется";"2024-12-29";NULL
"4267";"4267";"94";"доставляется";"2024-12-22";NULL
"4268";"4268";"141";"доставлен";"2024-12-11";"2024-12-13"
"4269";"4269";"68";"доставлен";"2024-12-23";"2024-12-30"
"4270";"4270";"140";"доставлен";"2024-12-14";"2024-12-15"
"4271";"4271";"48";"доставляется";"2024-12-26";NULL
"4272";"4272";"8";"доставляется";"2024-12-10";NULL
"4273";"4273";"18";"сборка";NULL;NULL
"4274";"4274";"86";"сборка";NULL;NULL
"4275";"4275";"88";"сборка";NULL;NULL
"4276";"4276";"96";"сборка";NULL;NULL
"4277";"4277";"80";"доставлен";"2024-12-27";"2024-12-31"
"4278";"4278";"25";"доставляется";"2024-12-24";NULL
"4279";"4279";"135";"доставлен";"2024-12-14";"2024-12-16"
"4280";"4280";"58";"сборка";NULL;NULL
"4281";"4281";"88";"сборка";NULL;NULL
"4282";"4282";"48";"доставляется";"2024-12-05";NULL
"4283";"4283";"8";"сборка";NULL;NULL
"4284";"4284";"147";"доставлен";"2024-12-19";"2024-12-27"
"4285";"4285";"58";"доставляется";"2024-12-29";NULL
"4286";"4286";"86";"сборка";NULL;NULL
"4287";"4287";"35";"доставлен";"2024-12-10";"2024-12-11"
"4288";"4288";"12";"сборка";NULL;NULL
"4289";"4289";"70";"сборка";NULL;NULL
"4290";"4290";"132";"сборка";NULL;NULL
"4291";"4291";"114";"сборка";NULL;NULL
"4292";"4292";"121";"доставлен";"2024-12-06";"2024-12-10"
"4293";"4293";"46";"сборка";NULL;NULL
"4294";"4294";"13";"доставлен";"2024-12-09";"2024-12-16"
"4295";"4295";"91";"доставлен";"2024-12-06";"2024-12-10"
"4296";"4296";"28";"доставляется";"2024-12-05";NULL
"4297";"4297";"11";"сборка";NULL;NULL
"4298";"4298";"82";"доставлен";"2024-12-03";"2024-12-08"
"4299";"4299";"65";"отменен";NULL;NULL
"4300";"4300";"111";"доставляется";"2024-12-22";NULL
"4301";"4301";"57";"доставляется";"2024-12-07";NULL
"4302";"4302";"77";"сборка";NULL;NULL
"4303";"4303";"31";"доставляется";"2024-12-02";NULL
"4304";"4304";"113";"доставляется";"2024-12-03";NULL
"4305";"4305";"108";"сборка";NULL;NULL
"4306";"4306";"142";"доставляется";"2024-12-20";NULL
"4307";"4307";"65";"доставляется";"2024-12-14";NULL
"4308";"4308";"93";"отменен";NULL;NULL
"4309";"4309";"147";"доставлен";"2024-12-16";"2024-12-17"
"4310";"4310";"96";"доставляется";"2024-12-14";NULL
"4311";"4311";"12";"доставляется";"2024-12-13";NULL
"4312";"4312";"131";"доставляется";"2024-12-31";NULL
"4313";"4313";"1";"доставлен";"2024-12-22";"2024-12-26"
"4314";"4314";"28";"доставляется";"2024-12-01";NULL
"4315";"4315";"109";"сборка";NULL;NULL
"4316";"4316";"94";"доставлен";"2024-12-23";"2024-12-27"
"4317";"4317";"14";"доставляется";"2024-12-23";NULL
"4318";"4318";"125";"доставляется";"2024-12-27";NULL
"4319";"4319";"44";"доставляется";"2024-12-26";NULL
"4320";"4320";"84";"сборка";NULL;NULL
"4321";"4321";"80";"доставлен";"2024-12-19";"2024-12-25"
"4322";"4322";"54";"доставляется";"2024-12-07";NULL
"4323";"4323";"47";"доставляется";"2024-12-27";NULL
"4324";"4324";"25";"сборка";NULL;NULL
"4325";"4325";"76";"доставляется";"2024-12-19";NULL
"4326";"4326";"88";"доставляется";"2024-12-27";NULL
"4327";"4327";"87";"доставляется";"2024-12-30";NULL
"4328";"4328";"130";"сборка";NULL;NULL
"4329";"4329";"70";"сборка";NULL;NULL
"4330";"4330";"5";"доставляется";"2024-12-26";NULL
"4331";"4331";"56";"сборка";NULL;NULL
"4332";"4332";"149";"сборка";NULL;NULL
"4333";"4333";"132";"доставляется";"2024-12-26";NULL
"4334";"4334";"85";"доставлен";"2024-12-24";"2024-12-26"
"4335";"4335";"16";"доставляется";"2024-12-18";NULL
"4336";"4336";"125";"доставляется";"2024-12-28";NULL
"4337";"4337";"29";"сборка";NULL;NULL
"4338";"4338";"55";"сборка";NULL;NULL
"4339";"4339";"127";"доставляется";"2024-12-21";NULL
"4340";"4340";"21";"сборка";NULL;NULL
"4341";"4341";"143";"сборка";NULL;NULL
"4342";"4342";"16";"доставлен";"2024-12-02";"2024-12-08"
"4343";"4343";"107";"сборка";NULL;NULL
"4344";"4344";"81";"доставляется";"2024-12-22";NULL
"4345";"4345";"76";"доставлен";"2024-12-03";"2024-12-04"
"4346";"4346";"14";"сборка";NULL;NULL
"4347";"4347";"63";"доставлен";"2024-12-27";"2024-12-31"
"4348";"4348";"53";"сборка";NULL;NULL
"4349";"4349";"20";"доставлен";"2024-12-10";"2024-12-14"
"4350";"4350";"9";"доставлен";"2024-12-10";"2024-12-14"
"4351";"4351";"76";"сборка";NULL;NULL
"4352";"4352";"62";"доставляется";"2024-12-02";NULL
"4353";"4353";"3";"доставляется";"2024-12-07";NULL
"4354";"4354";"3";"доставлен";"2024-12-04";"2024-12-12"
"4355";"4355";"74";"доставляется";"2024-12-26";NULL
"4356";"4356";"33";"доставлен";"2024-12-04";"2024-12-11"
"4357";"4357";"25";"доставлен";"2024-12-08";"2024-12-12"
"4358";"4358";"47";"доставлен";"2024-12-05";"2024-12-10"
"4359";"4359";"146";"сборка";NULL;NULL
"4360";"4360";"26";"сборка";NULL;NULL
"4361";"4361";"64";"сборка";NULL;NULL
"4362";"4362";"49";"доставлен";"2024-12-18";"2024-12-24"
"4363";"4363";"65";"сборка";NULL;NULL
"4364";"4364";"17";"доставлен";"2024-12-14";"2024-12-20"
"4365";"4365";"110";"доставлен";"2024-12-27";"2024-12-31"
"4366";"4366";"117";"сборка";NULL;NULL
"4367";"4367";"91";"доставляется";"2024-12-31";NULL
"4368";"4368";"146";"доставляется";"2024-12-28";NULL
"4369";"4369";"50";"доставляется";"2024-12-31";NULL
"4370";"4370";"134";"доставлен";"2024-12-31";"2024-12-31"
"4371";"4371";"80";"доставляется";"2024-12-13";NULL
"4372";"4372";"148";"сборка";NULL;NULL
"4373";"4373";"103";"доставляется";"2024-12-07";NULL
"4374";"4374";"136";"доставляется";"2024-12-21";NULL
"4375";"4375";"149";"сборка";NULL;NULL
"4376";"4376";"19";"доставлен";"2024-12-27";"2024-12-31"
"4377";"4377";"94";"сборка";NULL;NULL
"4378";"4378";"5";"доставлен";"2024-12-18";"2024-12-24"
"4379";"4379";"107";"сборка";NULL;NULL
"4380";"4380";"135";"сборка";NULL;NULL
"4381";"4381";"145";"доставляется";"2024-12-21";NULL
"4382";"4382";"91";"доставлен";"2024-12-24";"2024-12-31"
"4383";"4383";"80";"доставлен";"2024-12-28";"2024-12-29"
"4384";"4384";"64";"сборка";NULL;NULL
"4385";"4385";"23";"доставляется";"2024-12-20";NULL
"4386";"4386";"37";"доставляется";"2024-12-10";NULL
"4387";"4387";"17";"доставляется";"2024-12-06";NULL
"4388";"4388";"82";"доставляется";"2024-12-20";NULL
"4389";"4389";"102";"сборка";NULL;NULL
"4390";"4390";"27";"сборка";NULL;NULL
"4391";"4391";"109";"доставляется";"2024-12-20";NULL
"4392";"4392";"122";"доставляется";"2024-12-06";NULL
"4393";"4393";"82";"сборка";NULL;NULL
"4394";"4394";"41";"сборка";NULL;NULL
"4395";"4395";"69";"доставляется";"2024-12-01";NULL
"4396";"4396";"13";"доставляется";"2024-12-14";NULL
"4397";"4397";"112";"доставляется";"2024-12-11";NULL
"4398";"4398";"99";"сборка";NULL;NULL
"4399";"4399";"135";"сборка";NULL;NULL
"4400";"4400";"131";"доставляется";"2024-12-17";NULL
"4401";"4401";"78";"доставлен";"2024-12-29";"2024-12-31"
"4402";"4402";"81";"доставлен";"2024-12-11";"2024-12-15"
"4403";"4403";"100";"доставлен";"2024-12-04";"2024-12-08"
"4404";"4404";"130";"сборка";NULL;NULL
"4405";"4405";"40";"доставлен";"2024-12-19";"2024-12-21"
"4406";"4406";"88";"сборка";NULL;NULL
"4407";"4407";"129";"доставляется";"2024-12-11";NULL
"4408";"4408";"15";"сборка";NULL;NULL
"4409";"4409";"27";"доставляется";"2024-12-28";NULL
"4410";"4410";"136";"сборка";NULL;NULL
"4411";"4411";"45";"сборка";NULL;NULL
"4412";"4412";"59";"сборка";NULL;NULL
"4413";"4413";"53";"доставляется";"2024-12-26";NULL
"4414";"4414";"87";"доставляется";"2024-12-05";NULL
"4415";"4415";"66";"сборка";NULL;NULL
"4416";"4416";"34";"доставлен";"2024-12-24";"2024-12-28"
"4417";"4417";"146";"сборка";NULL;NULL
"4418";"4418";"59";"доставлен";"2024-12-11";"2024-12-13"
"4419";"4419";"93";"доставлен";"2024-12-22";"2024-12-24"
"4420";"4420";"102";"сборка";NULL;NULL
"4421";"4421";"96";"доставляется";"2024-12-26";NULL
"4422";"4422";"107";"доставляется";"2024-12-07";NULL
"4423";"4423";"52";"доставляется";"2024-12-19";NULL
"4424";"4424";"125";"доставляется";"2024-12-23";NULL
"4425";"4425";"93";"сборка";NULL;NULL
